Temperature,Dew,Humidity,Pressure,Precipitation,Developed_High_Intensity_area,Woody_Wetlands,elevation,wind_speed
45.90,23.00,41.30,26.00,0.00,28.56,0.00,3740.00,10.60
42.50,16.30,37.70,26.20,0.00,28.56,0.00,3740.00,3.50
47.30,14.40,29.40,26.10,0.00,28.56,0.00,3740.00,4.40
54.30,12.00,22.00,26.00,0.00,28.56,0.00,3740.00,7.70
59.10,17.10,20.30,25.80,0.00,28.56,0.00,3740.00,19.50
58.00,18.00,24.60,25.90,0.00,28.56,0.00,3740.00,12.00
53.10,8.70,19.40,25.90,0.00,28.56,0.00,3740.00,13.50
46.40,9.90,26.80,26.00,0.00,28.56,0.00,3740.00,11.20
44.70,9.80,24.80,26.10,0.00,28.56,0.00,3740.00,5.20
50.70,11.70,25.50,26.10,0.00,28.56,0.00,3740.00,5.00
50.10,10.70,21.80,26.20,0.00,28.56,0.00,3740.00,6.50
52.60,9.00,18.30,26.10,0.00,28.56,0.00,3740.00,7.80
77.40,20.10,14.90,25.80,0.00,28.56,0.00,3740.00,10.00
78.40,17.60,11.00,25.80,0.00,28.56,0.00,3740.00,17.60
77.40,20.10,12.00,25.90,0.00,28.56,0.00,3740.00,12.20
78.70,19.50,11.30,25.80,0.00,28.56,0.00,3740.00,15.60
72.30,13.00,10.60,26.00,0.00,28.56,0.00,3740.00,8.60
78.30,11.70,9.00,25.90,0.00,28.56,0.00,3740.00,9.40
82.40,10.10,6.80,25.80,0.00,28.56,0.00,3740.00,13.90
81.90,12.80,7.80,25.80,0.00,28.56,0.00,3740.00,19.40
80.90,21.60,12.00,25.80,0.00,28.56,0.00,3740.00,17.40
81.00,22.40,12.30,25.90,0.00,28.56,0.00,3740.00,6.50
83.80,22.30,10.80,25.90,0.00,28.56,0.00,3740.00,10.80
81.30,13.70,8.70,26.00,0.00,28.56,0.00,3740.00,10.70
76.50,-2.50,5.00,25.90,0.00,28.56,0.00,3740.00,5.40
75.40,-1.20,5.90,26.00,0.00,28.56,0.00,3740.00,5.00
78.90,4.00,6.50,25.90,0.00,28.56,0.00,3740.00,3.00
83.50,11.30,7.00,25.90,0.00,28.56,0.00,3740.00,6.30
86.00,12.40,6.50,25.90,0.00,28.56,0.00,3740.00,14.40
85.30,18.60,8.60,25.90,0.00,28.56,0.00,3740.00,11.60
84.90,18.50,8.90,25.80,0.00,28.56,0.00,3740.00,15.80
81.20,25.60,13.90,25.70,0.00,28.56,0.00,3740.00,19.70
79.20,29.10,17.70,25.90,0.00,28.56,0.00,3740.00,9.30
68.00,34.90,29.80,26.10,0.00,28.56,0.00,3740.00,10.40
75.90,31.80,23.80,25.90,0.00,28.56,0.00,3740.00,9.00
77.40,20.30,14.50,25.80,0.00,28.56,0.00,3740.00,14.00
71.20,28.00,25.00,25.90,0.00,28.56,0.00,3740.00,5.40
79.40,21.70,13.20,25.90,0.00,28.56,0.00,3740.00,5.50
86.80,23.90,11.00,25.90,0.00,28.56,0.00,3740.00,7.80
90.00,19.60,8.20,25.80,0.00,28.56,0.00,3740.00,15.70
84.00,19.50,9.60,25.70,0.00,28.56,0.00,3740.00,19.40
82.20,28.30,15.50,25.80,0.00,28.56,0.00,3740.00,14.60
81.30,24.90,12.90,25.80,0.00,28.56,0.00,3740.00,6.10
90.20,50.40,27.10,26.00,0.00,28.56,0.00,3740.00,5.70
88.10,50.60,29.40,25.90,0.00,28.56,0.00,3740.00,9.40
88.10,55.60,35.90,25.90,0.11,28.56,0.00,3740.00,10.40
83.30,58.40,46.40,26.00,0.04,28.56,0.00,3740.00,10.20
87.30,55.90,37.50,26.00,0.00,28.56,0.00,3740.00,8.60
88.50,46.30,24.40,26.00,0.00,28.56,0.00,3740.00,8.20
84.80,51.60,33.20,26.00,0.00,28.56,0.00,3740.00,7.10
83.20,56.40,42.10,26.00,0.00,28.56,0.00,3740.00,5.50
83.40,56.50,41.40,26.00,0.00,28.56,0.00,3740.00,7.50
85.50,54.00,36.20,26.10,0.00,28.56,0.00,3740.00,9.30
80.10,57.60,46.30,26.10,0.00,28.56,0.00,3740.00,10.10
79.90,56.60,46.70,26.10,0.00,28.56,0.00,3740.00,8.10
82.70,53.30,38.50,26.10,0.04,28.56,0.00,3740.00,6.70
86.60,49.30,28.30,26.00,0.00,28.56,0.00,3740.00,5.70
86.50,51.30,30.80,25.90,0.00,28.56,0.00,3740.00,8.40
77.50,57.30,51.50,26.00,0.00,28.56,0.00,3740.00,9.50
70.50,64.10,80.70,26.00,0.10,28.56,0.00,3740.00,8.90
76.20,62.30,63.00,26.00,0.84,28.56,0.00,3740.00,9.40
76.00,61.40,62.20,25.90,0.00,28.56,0.00,3740.00,7.80
72.60,65.10,78.60,26.00,1.19,28.56,0.00,3740.00,9.40
74.50,64.20,71.40,26.00,0.00,28.56,0.00,3740.00,7.10
75.40,63.70,68.70,26.00,0.02,28.56,0.00,3740.00,4.70
76.30,61.40,60.60,26.00,0.46,28.56,0.00,3740.00,6.10
76.60,60.30,57.90,26.00,0.00,28.56,0.00,3740.00,6.60
78.90,54.10,44.30,26.10,0.00,28.56,0.00,3740.00,6.50
80.70,57.70,47.10,26.00,0.00,28.56,0.00,3740.00,5.40
79.40,59.30,51.70,25.90,0.00,28.56,0.00,3740.00,6.20
83.70,58.30,44.40,25.90,0.00,28.56,0.00,3740.00,5.30
82.80,56.70,42.80,25.90,0.00,28.56,0.00,3740.00,7.20
76.20,54.30,47.50,26.10,0.00,28.56,0.00,3740.00,11.00
73.70,59.20,60.60,26.10,0.00,28.56,0.00,3740.00,8.20
61.20,32.80,37.10,26.00,0.00,28.56,0.00,3740.00,2.30
64.00,32.80,33.80,26.00,0.00,28.56,0.00,3740.00,5.70
65.50,33.80,32.80,25.90,0.00,28.56,0.00,3740.00,14.80
52.00,23.20,33.50,26.00,0.00,28.56,0.00,3740.00,15.70
54.60,23.80,33.50,25.90,0.00,28.56,0.00,3740.00,7.70
61.60,25.60,27.70,25.90,0.00,28.56,0.00,3740.00,4.30
59.20,26.60,30.30,26.00,0.00,28.56,0.00,3740.00,6.10
63.20,32.50,35.20,26.00,0.00,28.56,0.00,3740.00,4.30
65.60,31.50,31.20,25.90,0.00,28.56,0.00,3740.00,9.00
62.60,36.50,38.30,25.90,0.00,28.56,0.00,3740.00,9.20
53.80,22.40,30.40,26.00,0.00,28.56,0.00,3740.00,7.80
49.50,20.30,33.90,26.10,0.00,28.56,0.00,3740.00,3.00
54.30,26.00,34.30,25.90,0.00,28.56,0.00,3740.00,5.10
53.00,16.40,24.10,26.00,0.00,28.56,0.00,3740.00,11.50
46.70,18.40,33.60,26.10,0.00,28.56,0.00,3740.00,5.00
45.00,20.20,37.80,26.20,0.00,28.56,0.00,3740.00,9.70
43.50,20.70,42.00,26.20,0.00,28.56,0.00,3740.00,4.80
44.60,22.10,41.90,26.10,0.00,28.56,0.00,3740.00,9.00
40.90,26.20,56.00,26.20,0.00,28.56,0.00,3740.00,10.20
41.90,28.50,59.70,26.20,0.00,28.56,0.00,3740.00,3.10
43.80,22.90,48.70,26.20,0.00,28.56,0.00,3740.00,4.10
47.80,23.90,40.10,26.10,0.00,28.56,0.00,3740.00,7.30
53.40,25.30,35.10,25.90,0.00,28.56,0.00,3740.00,7.50
48.80,17.90,31.20,26.00,0.00,28.56,0.00,3740.00,9.50
40.60,34.10,78.40,26.20,0.00,28.56,0.00,3740.00,11.00
51.00,22.50,39.90,26.00,0.12,28.56,0.00,3740.00,15.30
56.10,9.30,16.10,26.00,0.00,28.56,0.00,3740.00,10.60
56.00,15.60,21.10,25.90,0.00,28.56,0.00,3740.00,13.20
59.40,19.00,21.50,25.90,0.00,28.56,0.00,3740.00,11.30
50.20,24.90,39.10,26.10,0.00,28.56,0.00,3740.00,5.10
44.70,23.90,49.00,26.90,0.00,10.34,0.08,3202.00,7.70
54.90,24.90,33.50,26.70,0.00,10.34,0.08,3202.00,9.60
59.30,33.80,41.60,26.50,0.00,10.34,0.08,3202.00,12.50
47.60,25.50,43.60,26.50,0.00,10.34,0.08,3202.00,15.00
43.80,18.30,40.30,26.50,0.00,10.34,0.08,3202.00,7.80
45.70,14.30,31.80,26.50,0.00,10.34,0.08,3202.00,15.00
43.10,20.60,57.70,26.40,0.00,10.34,0.08,3202.00,9.90
40.50,26.90,62.80,26.50,0.00,10.34,0.08,3202.00,10.70
29.30,23.90,81.80,26.60,0.00,10.34,0.08,3202.00,10.00
24.70,22.90,92.60,26.70,0.00,10.34,0.08,3202.00,10.70
23.80,19.00,82.80,26.70,0.00,10.34,0.08,3202.00,8.60
16.70,12.10,82.30,26.70,0.00,10.34,0.08,3202.00,12.70
15.40,8.10,73.10,26.70,0.01,10.34,0.08,3202.00,11.90
7.10,1.10,76.60,26.70,0.06,10.34,0.08,3202.00,19.80
4.70,-2.90,70.70,26.70,0.03,10.34,0.08,3202.00,8.60
12.50,8.50,83.70,26.40,0.00,10.34,0.08,3202.00,14.30
14.30,10.50,84.70,26.60,0.14,10.34,0.08,3202.00,6.90
14.60,9.10,79.00,26.90,0.00,10.34,0.08,3202.00,7.40
31.20,19.90,66.60,26.80,0.01,10.34,0.08,3202.00,10.50
46.00,30.20,58.80,26.60,0.00,10.34,0.08,3202.00,14.00
45.70,27.70,52.80,26.60,0.00,10.34,0.08,3202.00,14.60
47.30,17.60,38.20,26.70,0.00,10.34,0.08,3202.00,13.00
53.80,16.80,32.60,26.50,0.00,10.34,0.08,3202.00,13.50
48.50,22.00,37.00,26.70,0.00,10.34,0.08,3202.00,15.00
39.40,18.70,45.50,26.80,0.00,10.34,0.08,3202.00,14.00
46.70,21.10,42.00,26.50,0.00,10.34,0.08,3202.00,10.60
54.30,11.30,25.90,26.40,0.00,10.34,0.08,3202.00,12.10
48.10,10.60,23.50,26.60,0.00,10.34,0.08,3202.00,16.60
65.00,49.00,59.10,26.60,0.01,10.34,0.08,3202.00,8.00
70.70,42.10,55.10,26.30,0.00,10.34,0.08,3202.00,15.10
63.00,46.80,59.10,26.40,0.00,10.34,0.08,3202.00,18.50
56.80,41.30,59.70,26.70,0.03,10.34,0.08,3202.00,12.80
65.20,42.60,46.80,26.70,0.00,10.34,0.08,3202.00,13.30
67.20,42.90,44.00,26.80,0.00,10.34,0.08,3202.00,14.40
73.20,45.30,42.30,26.60,0.00,10.34,0.08,3202.00,19.10
79.30,30.50,25.10,26.40,0.00,10.34,0.08,3202.00,20.60
67.80,37.10,35.40,26.50,0.00,10.34,0.08,3202.00,14.20
56.80,42.90,61.10,26.60,0.00,10.34,0.08,3202.00,15.10
51.60,47.60,86.40,26.70,0.02,10.34,0.08,3202.00,14.70
55.20,39.50,58.30,26.90,0.01,10.34,0.08,3202.00,11.20
58.80,45.40,64.90,26.90,0.00,10.34,0.08,3202.00,10.20
66.50,51.90,62.40,26.70,0.00,10.34,0.08,3202.00,16.90
69.40,55.80,64.80,26.60,0.00,10.34,0.08,3202.00,17.40
66.80,57.90,73.90,26.60,1.05,10.34,0.08,3202.00,9.10
67.90,55.40,65.50,26.50,0.00,10.34,0.08,3202.00,14.80
63.80,50.90,66.30,26.50,0.10,10.34,0.08,3202.00,13.80
62.40,53.70,74.60,26.50,0.02,10.34,0.08,3202.00,9.80
67.30,56.20,71.30,26.60,0.70,10.34,0.08,3202.00,13.40
70.10,58.40,69.60,26.60,0.00,10.34,0.08,3202.00,18.80
69.50,59.80,73.20,26.70,0.00,10.34,0.08,3202.00,17.10
69.50,61.70,78.00,26.70,0.02,10.34,0.08,3202.00,17.50
68.40,59.20,74.90,26.60,0.00,10.34,0.08,3202.00,16.20
70.50,59.10,68.00,26.60,1.92,10.34,0.08,3202.00,12.50
74.70,62.90,68.70,26.70,0.00,10.34,0.08,3202.00,17.80
77.80,59.00,58.20,26.60,0.04,10.34,0.08,3202.00,11.20
67.60,58.30,73.50,26.70,0.00,10.34,0.08,3202.00,17.70
64.80,58.40,80.70,26.60,0.72,10.34,0.08,3202.00,12.80
67.90,60.70,79.00,26.70,0.00,10.34,0.08,3202.00,18.00
62.20,58.10,86.70,26.70,0.81,10.34,0.08,3202.00,10.40
74.10,64.70,73.70,26.80,0.04,10.34,0.08,3202.00,10.30
74.00,57.60,60.30,26.80,0.08,10.34,0.08,3202.00,8.20
72.60,49.40,48.20,26.70,0.00,10.34,0.08,3202.00,5.30
73.60,51.00,49.10,26.70,0.00,10.34,0.08,3202.00,5.00
80.80,55.80,44.30,26.70,0.00,10.34,0.08,3202.00,8.30
82.50,56.40,43.80,26.70,0.00,10.34,0.08,3202.00,11.80
83.10,60.60,48.10,26.60,0.00,10.34,0.08,3202.00,14.70
85.10,60.30,45.30,26.50,0.00,10.34,0.08,3202.00,14.00
86.50,61.70,45.50,26.60,0.00,10.34,0.08,3202.00,14.00
85.70,62.70,47.20,26.60,0.00,10.34,0.08,3202.00,16.50
83.80,59.50,44.50,26.60,0.00,10.34,0.08,3202.00,15.00
81.50,60.90,50.80,26.70,0.00,10.34,0.08,3202.00,14.80
76.80,62.30,64.00,26.80,0.07,10.34,0.08,3202.00,7.40
69.10,64.30,85.20,26.90,1.91,10.34,0.08,3202.00,8.10
75.30,63.90,69.90,26.70,0.03,10.34,0.08,3202.00,3.50
72.50,62.90,74.20,26.60,0.00,10.34,0.08,3202.00,10.60
71.30,63.90,78.10,26.60,1.50,10.34,0.08,3202.00,6.40
74.50,66.50,76.90,26.60,0.00,10.34,0.08,3202.00,9.30
80.30,67.80,68.60,26.60,0.00,10.34,0.08,3202.00,12.50
81.20,64.60,58.80,26.50,0.00,10.34,0.08,3202.00,13.50
79.80,65.40,61.80,26.60,0.00,10.34,0.08,3202.00,12.20
80.40,62.30,56.00,26.60,0.00,10.34,0.08,3202.00,14.20
81.80,56.00,42.10,26.60,0.00,10.34,0.08,3202.00,15.10
82.80,58.20,44.60,26.60,0.00,10.34,0.08,3202.00,13.70
82.10,59.70,48.20,26.70,0.00,10.34,0.08,3202.00,11.30
79.20,60.50,55.00,26.70,0.00,10.34,0.08,3202.00,7.40
79.30,61.10,56.30,26.60,0.00,10.34,0.08,3202.00,8.00
79.20,62.40,58.50,26.60,0.00,10.34,0.08,3202.00,10.10
77.50,60.80,58.30,26.70,0.00,10.34,0.08,3202.00,7.00
77.20,61.90,62.00,26.60,0.00,10.34,0.08,3202.00,4.90
80.90,61.20,53.50,26.50,0.00,10.34,0.08,3202.00,7.50
53.60,40.50,63.10,26.80,0.00,10.34,0.08,3202.00,8.50
44.70,37.60,76.40,26.80,0.00,10.34,0.08,3202.00,9.70
43.70,36.90,77.20,26.90,0.00,10.34,0.08,3202.00,7.60
47.40,35.00,64.70,26.80,0.00,10.34,0.08,3202.00,6.00
49.00,39.20,72.40,26.70,0.00,10.34,0.08,3202.00,10.80
57.40,40.00,57.70,26.70,0.00,10.34,0.08,3202.00,7.90
61.20,39.00,48.00,26.70,0.00,10.34,0.08,3202.00,10.60
64.00,42.80,50.00,26.70,0.00,10.34,0.08,3202.00,10.30
60.30,42.50,53.70,26.70,0.00,10.34,0.08,3202.00,8.70
61.40,38.00,49.70,26.50,0.00,10.34,0.08,3202.00,13.20
51.20,29.60,45.90,26.70,0.00,10.34,0.08,3202.00,7.00
49.80,22.40,36.20,26.80,0.00,10.34,0.08,3202.00,11.10
51.80,23.40,35.50,26.80,0.00,10.34,0.08,3202.00,12.00
52.40,27.70,39.80,26.80,0.00,10.34,0.08,3202.00,9.40
58.10,25.80,35.00,26.70,0.00,10.34,0.08,3202.00,6.60
65.20,17.40,19.80,26.50,0.00,10.34,0.08,3202.00,12.70
49.10,18.00,29.60,26.70,0.00,10.34,0.08,3202.00,12.80
40.70,5.90,25.80,27.00,0.00,10.34,0.08,3202.00,8.60
50.80,20.20,30.60,26.80,0.00,10.34,0.08,3202.00,15.10
58.80,24.70,33.30,26.60,0.00,10.34,0.08,3202.00,10.70
50.20,25.10,38.80,26.90,0.00,10.34,0.08,3202.00,12.20
46.80,22.50,43.50,26.90,0.00,10.34,0.08,3202.00,8.80
53.30,27.00,39.30,26.60,0.00,10.34,0.08,3202.00,13.00
56.50,31.30,40.50,26.60,0.00,10.34,0.08,3202.00,13.30
43.20,17.60,37.20,27.00,0.00,10.34,0.08,3202.00,12.80
48.60,15.80,29.70,26.80,0.00,10.34,0.08,3202.00,12.50
48.00,30.80,56.50,26.70,0.00,10.34,0.08,3202.00,8.00
46.00,29.30,55.30,26.90,0.38,10.34,0.08,3202.00,7.10
52.00,30.10,49.20,26.70,0.00,10.34,0.08,3202.00,9.20
51.80,29.20,46.80,26.70,0.00,10.34,0.08,3202.00,8.00
44.20,22.40,46.70,26.60,0.00,9.61,0.01,3668.00,14.50
48.30,25.10,43.30,26.30,0.00,9.61,0.01,3668.00,9.50
58.50,32.70,41.00,26.10,0.00,9.61,0.01,3668.00,14.40
42.90,24.40,50.60,26.20,0.00,9.61,0.01,3668.00,17.60
39.60,16.00,42.40,26.10,0.00,9.61,0.01,3668.00,9.30
37.80,18.10,51.00,26.20,0.00,9.61,0.01,3668.00,13.80
35.70,29.80,83.20,26.10,0.00,9.61,0.01,3668.00,18.10
29.40,26.60,90.60,26.20,0.00,9.61,0.01,3668.00,11.60
21.40,17.80,86.70,26.30,0.00,9.61,0.01,3668.00,9.90
19.60,17.10,90.20,26.30,0.00,9.61,0.01,3668.00,9.10
18.90,12.20,76.60,26.40,0.02,9.61,0.01,3668.00,8.50
12.70,6.20,75.60,26.40,0.00,9.61,0.01,3668.00,11.10
9.80,5.00,81.20,26.40,0.01,9.61,0.01,3668.00,10.90
1.90,-4.20,75.50,26.40,0.06,9.61,0.01,3668.00,18.20
-1.50,-8.50,72.30,26.40,0.08,9.61,0.01,3668.00,9.10
5.70,1.30,82.20,26.10,0.00,9.61,0.01,3668.00,17.40
9.40,4.70,81.50,26.20,0.25,9.61,0.01,3668.00,3.80
14.40,10.30,83.80,26.50,0.00,9.61,0.01,3668.00,7.40
20.40,16.00,83.90,26.50,0.00,9.61,0.01,3668.00,10.10
28.00,23.70,85.50,26.30,0.00,9.61,0.01,3668.00,8.20
41.60,25.20,55.40,26.30,0.00,9.61,0.01,3668.00,14.60
42.90,19.30,45.30,26.40,0.00,9.61,0.01,3668.00,7.80
54.00,20.40,32.00,26.20,0.00,9.61,0.01,3668.00,17.80
42.00,19.20,42.60,26.40,0.00,9.61,0.01,3668.00,14.80
33.40,16.80,54.00,26.50,0.00,9.61,0.01,3668.00,8.20
43.00,18.50,43.90,26.20,0.00,9.61,0.01,3668.00,11.70
49.80,8.10,26.50,26.10,0.00,9.61,0.01,3668.00,14.90
38.20,12.80,38.50,26.30,0.00,9.61,0.01,3668.00,16.10
64.60,42.10,46.30,26.30,0.00,9.61,0.01,3668.00,13.00
70.60,40.60,49.10,25.90,0.00,9.61,0.01,3668.00,16.20
55.10,48.60,79.60,26.10,0.00,9.61,0.01,3668.00,21.00
52.20,40.20,68.40,26.40,0.16,9.61,0.01,3668.00,13.30
60.80,43.80,56.80,26.40,0.00,9.61,0.01,3668.00,15.80
64.30,43.30,51.20,26.50,0.00,9.61,0.01,3668.00,12.70
69.20,50.00,54.50,26.30,0.00,9.61,0.01,3668.00,18.10
73.70,39.30,39.50,26.10,0.26,9.61,0.01,3668.00,21.80
58.10,41.70,57.60,26.30,0.00,9.61,0.01,3668.00,16.80
51.80,42.10,70.80,26.40,0.00,9.61,0.01,3668.00,12.80
46.70,44.20,91.60,26.40,0.03,9.61,0.01,3668.00,14.30
50.70,40.40,68.90,26.60,0.02,9.61,0.01,3668.00,7.00
58.70,44.20,62.00,26.50,0.00,9.61,0.01,3668.00,15.20
62.60,51.90,70.80,26.40,0.00,9.61,0.01,3668.00,22.40
66.40,56.30,72.00,26.30,0.37,9.61,0.01,3668.00,16.20
64.90,54.30,70.00,26.20,1.07,9.61,0.01,3668.00,14.00
59.80,51.20,75.20,26.20,0.29,9.61,0.01,3668.00,9.10
54.30,51.30,90.40,26.20,1.43,9.61,0.01,3668.00,6.00
59.70,52.00,77.50,26.20,1.14,9.61,0.01,3668.00,8.80
61.80,56.70,85.90,26.20,0.06,9.61,0.01,3668.00,16.00
68.50,60.00,77.10,26.30,0.00,9.61,0.01,3668.00,22.30
67.90,60.10,77.40,26.40,0.00,9.61,0.01,3668.00,20.30
67.00,62.70,87.10,26.40,0.03,9.61,0.01,3668.00,18.80
69.70,61.10,75.90,26.30,0.03,9.61,0.01,3668.00,20.10
72.60,55.10,55.00,26.30,0.00,9.61,0.01,3668.00,13.80
71.90,63.50,76.80,26.30,0.00,9.61,0.01,3668.00,19.10
72.20,59.30,66.90,26.30,0.04,9.61,0.01,3668.00,15.50
63.10,56.20,80.00,26.40,0.00,9.61,0.01,3668.00,14.40
61.60,57.20,85.80,26.40,0.00,9.61,0.01,3668.00,14.70
64.50,60.00,85.90,26.40,0.00,9.61,0.01,3668.00,16.30
58.10,56.40,94.20,26.40,1.67,9.61,0.01,3668.00,11.60
68.90,66.10,91.00,26.50,0.40,9.61,0.01,3668.00,11.00
71.40,57.10,66.60,26.50,0.02,9.61,0.01,3668.00,6.80
72.00,46.60,43.80,26.40,0.00,9.61,0.01,3668.00,10.20
71.60,53.80,55.50,26.40,0.00,9.61,0.01,3668.00,6.80
77.50,55.00,49.20,26.40,0.01,9.61,0.01,3668.00,5.70
80.80,53.80,45.90,26.30,0.00,9.61,0.01,3668.00,11.40
83.00,58.60,45.20,26.20,0.00,9.61,0.01,3668.00,21.20
80.40,62.60,57.30,26.20,0.00,9.61,0.01,3668.00,8.20
77.40,51.50,42.80,26.20,0.00,9.61,0.01,3668.00,12.70
85.80,60.20,43.90,26.30,0.00,9.61,0.01,3668.00,17.70
84.30,60.40,46.00,26.30,0.00,9.61,0.01,3668.00,16.30
79.80,60.90,54.00,26.40,0.00,9.61,0.01,3668.00,15.30
71.30,64.10,79.20,26.50,0.39,9.61,0.01,3668.00,8.90
74.10,62.30,70.10,26.50,0.00,9.61,0.01,3668.00,6.70
76.00,61.00,65.00,26.40,0.00,9.61,0.01,3668.00,9.10
70.80,62.30,77.70,26.30,0.00,9.61,0.01,3668.00,14.00
72.80,61.90,72.40,26.30,0.11,9.61,0.01,3668.00,9.20
73.80,66.20,80.40,26.30,0.00,9.61,0.01,3668.00,13.60
79.60,65.30,69.00,26.30,0.00,9.61,0.01,3668.00,14.40
82.80,57.70,48.00,26.20,0.00,9.61,0.01,3668.00,15.30
76.50,65.60,71.10,26.30,0.00,9.61,0.01,3668.00,12.20
78.70,65.60,68.90,26.30,0.01,9.61,0.01,3668.00,15.90
83.30,57.90,43.60,26.30,0.00,9.61,0.01,3668.00,19.00
84.60,57.40,41.90,26.30,0.00,9.61,0.01,3668.00,18.20
84.70,57.00,42.10,26.40,0.00,9.61,0.01,3668.00,16.40
81.00,58.30,50.20,26.40,0.00,9.61,0.01,3668.00,12.60
80.50,60.50,53.00,26.30,0.00,9.61,0.01,3668.00,14.30
80.20,61.50,56.30,26.30,0.00,9.61,0.01,3668.00,16.40
76.60,63.00,66.50,26.40,0.00,9.61,0.01,3668.00,11.00
76.00,66.40,74.80,26.30,0.29,9.61,0.01,3668.00,8.80
79.70,62.50,60.20,26.20,0.00,9.61,0.01,3668.00,10.90
48.00,35.30,63.40,26.50,0.00,9.61,0.01,3668.00,9.50
39.90,33.60,78.90,26.60,0.00,9.61,0.01,3668.00,9.30
39.40,36.10,88.90,26.50,0.00,9.61,0.01,3668.00,5.50
45.20,31.90,66.70,26.50,0.00,9.61,0.01,3668.00,11.60
50.90,37.60,64.80,26.40,0.00,9.61,0.01,3668.00,14.50
57.80,38.00,56.40,26.40,0.00,9.61,0.01,3668.00,14.80
64.30,34.60,38.70,26.30,0.00,9.61,0.01,3668.00,16.00
64.00,31.20,34.30,26.40,0.00,9.61,0.01,3668.00,10.70
48.80,42.20,80.80,26.40,0.00,9.61,0.01,3668.00,11.20
57.40,34.50,47.20,26.20,0.00,9.61,0.01,3668.00,14.20
50.00,31.20,51.10,26.40,0.00,9.61,0.01,3668.00,8.40
45.00,21.80,42.10,26.50,0.00,9.61,0.01,3668.00,10.60
51.50,23.90,37.60,26.40,0.00,9.61,0.01,3668.00,10.80
49.60,26.50,43.00,26.40,0.00,9.61,0.01,3668.00,8.70
59.60,27.00,35.00,26.30,0.00,9.61,0.01,3668.00,7.30
62.90,20.80,24.00,26.10,0.00,9.61,0.01,3668.00,13.00
46.20,14.30,30.00,26.40,0.00,9.61,0.01,3668.00,18.10
38.70,7.30,29.60,26.70,0.00,9.61,0.01,3668.00,10.90
48.30,16.60,29.40,26.40,0.00,9.61,0.01,3668.00,20.70
55.50,20.50,29.20,26.30,0.00,9.61,0.01,3668.00,9.50
47.40,27.20,47.00,26.60,0.00,9.61,0.01,3668.00,12.80
48.80,23.90,44.30,26.50,0.00,9.61,0.01,3668.00,9.10
53.90,27.50,39.00,26.20,0.00,9.61,0.01,3668.00,17.10
54.50,25.30,35.10,26.20,0.00,9.61,0.01,3668.00,17.30
38.80,18.70,47.00,26.70,0.00,9.61,0.01,3668.00,12.80
47.00,20.80,38.60,26.40,0.00,9.61,0.01,3668.00,14.10
48.50,21.30,38.80,26.40,0.00,9.61,0.01,3668.00,12.60
47.60,25.30,45.20,26.50,0.00,9.61,0.01,3668.00,10.10
56.30,24.80,34.00,26.40,0.00,9.61,0.01,3668.00,7.50
49.80,27.60,44.20,26.30,0.00,9.61,0.01,3668.00,11.60
51.10,24.10,40.90,27.40,0.00,4.43,0.32,2782.00,8.40
58.30,26.50,31.40,27.10,0.00,4.43,0.32,2782.00,11.60
61.00,29.80,34.70,27.00,0.00,4.43,0.32,2782.00,8.60
51.70,28.10,36.30,26.90,0.00,4.43,0.32,2782.00,13.70
48.30,25.30,45.70,26.90,0.00,4.43,0.32,2782.00,6.70
51.00,13.10,25.00,26.90,0.00,4.43,0.32,2782.00,13.00
54.90,15.80,24.60,26.90,0.00,4.43,0.32,2782.00,13.80
60.30,16.30,25.40,26.90,0.00,4.43,0.32,2782.00,9.30
38.50,30.10,75.70,27.00,0.00,4.43,0.32,2782.00,8.60
30.80,30.40,98.50,27.00,0.00,4.43,0.32,2782.00,12.10
25.20,24.20,95.90,27.10,0.00,4.43,0.32,2782.00,10.80
21.60,20.60,96.00,27.10,0.00,4.43,0.32,2782.00,13.10
18.30,16.70,93.40,27.10,0.00,4.43,0.32,2782.00,12.50
10.10,6.40,85.30,27.10,0.04,4.43,0.32,2782.00,17.10
6.10,-0.40,74.90,27.20,0.00,4.43,0.32,2782.00,5.80
22.70,19.20,80.30,26.80,0.00,4.43,0.32,2782.00,9.40
19.40,17.90,94.00,26.90,0.00,4.43,0.32,2782.00,10.40
16.50,12.30,84.00,27.30,0.00,4.43,0.32,2782.00,11.40
26.60,19.60,76.80,27.30,0.00,4.43,0.32,2782.00,7.50
42.10,31.70,69.90,27.10,0.00,4.43,0.32,2782.00,11.90
50.90,26.40,46.70,27.10,0.00,4.43,0.32,2782.00,11.50
48.80,20.00,41.20,27.20,0.00,4.43,0.32,2782.00,8.10
56.80,22.60,33.70,27.00,0.00,4.43,0.32,2782.00,11.70
53.20,27.20,38.50,27.10,0.00,4.43,0.32,2782.00,10.70
44.30,27.20,51.20,27.10,0.00,4.43,0.32,2782.00,11.60
49.80,27.90,48.90,27.00,0.00,4.43,0.32,2782.00,6.00
60.40,32.00,44.30,26.90,0.00,4.43,0.32,2782.00,7.40
53.40,34.20,58.00,26.90,0.00,4.43,0.32,2782.00,11.00
62.00,55.30,81.00,27.00,0.06,4.43,0.32,2782.00,4.10
73.30,42.20,48.20,26.70,0.00,4.43,0.32,2782.00,13.30
72.70,39.20,34.70,26.70,0.00,4.43,0.32,2782.00,16.30
59.60,45.40,61.60,27.10,0.00,4.43,0.32,2782.00,12.60
